tfidf_svm_0,tfidf_svm_1,tfidf_svm_2,tfidf_svm_3,tfidf_svm_4,tfidf_svm_5,tfidf_svm_6
-1.0721027158991954,-0.3856938671794463,-0.6338293464533151,-0.8501726767843452,-0.98944961647671,-1.0690317683857584,-1.0201834802416774
-0.9581054305939191,-0.4773620476164848,-1.2136099556250128,-0.8087242705763086,-0.8607080850022244,-0.9254211531174581,-1.0368533672840965
-1.0364251276873782,0.06784712478207611,-1.1249084668142675,-0.8611312959476578,-1.0740572141761089,-0.9606219584908049,-1.0351272611085742
-1.0430808102656655,1.5678199721385324,-1.293483752755332,-1.268321915431876,-1.1688675751855149,-1.0272837277886768,-1.021961506901999
-1.0139801804192774,-0.5223802850666579,-0.5723224468593253,-0.966725938505941,-1.0874548505618653,-1.050006922681286,-1.0271556190426931
-1.0466301408758136,0.7470391899699758,-1.093754630395746,-1.0441988617518452,-0.9563708906754594,-1.0290454575589905,-0.9870622199773202
-1.0683282642877971,-0.7229401340038958,-0.5066885532772538,-0.9382078025104686,-1.076958569731891,-1.024231551185294,-1.0445550830071872
-1.0583559172854904,-0.7688145190400058,-0.6292074881751789,-0.9860946882245603,-0.939139888451881,-0.9835555603774229,-1.0170655181721358
-1.0010533982131062,-0.8977623560858384,-0.9548360042423926,-0.7551052273731589,-0.8797683167439865,-1.0408109092598183,-0.9777631517523628
-0.9812225068313677,0.3705211730918385,-0.8383967421825378,-1.1031771624009292,-0.9816606489660102,-1.1167410474063082,-1.0004142145297137
-1.0522661937427304,0.21509781973816744,-0.8250436950981411,-1.103045973315289,-1.117380588499548,-1.018108909415769,-1.0258605450738647
-1.0764305321774623,1.233286832053998,-1.2982935555201491,-0.995287813227267,-0.9642996386454298,-1.025943390892751,-1.0429675141309096
-1.0800769565365327,0.6536211497670739,-0.950428490889086,-1.0239800247935467,-1.0997698832895475,-1.1058030749171839,-0.977524534952481
-0.9648016498077732,-0.6523509938299389,-0.10558778524462309,-1.1387564884953116,-1.0923363063468325,-1.0264117007693958,-1.0235126714523308
-0.9998274000203204,-0.8645268795933869,-0.9030335063910016,-0.782324403140272,-0.9182916827618622,-0.9595721950014833,-1.003781265299232
-0.9339532986061106,-0.33549511756009975,-0.9245481382022973,-0.9498687491530595,-0.977466398424713,-1.0470584450771636,-1.0136282219714785
-1.0378140376943872,-2.0750782766937776,-0.7127164356524709,-0.523966262013481,-0.7551350031459124,-0.9743468034048293,-1.007705553445393
-1.04625525391028,-0.9871321277754178,-0.11651350908831415,-0.9680311110279839,-0.9703611811700614,-1.050955307281429,-1.0161966758981535
-1.0186490057536952,0.12300190207774808,-1.2377413609967785,-1.0563456732912142,-0.8860937603526947,-0.9457484334135383,-0.988703515074109
-1.041037062995664,0.04076715444967849,-1.0610808954171058,-0.9573651178992986,-0.8675598460868542,-1.0070392579450644,-0.9989197861330643
-1.0471167974729967,0.6127815425422594,-0.9062756057407514,-1.192823789261403,-0.9904752561233503,-1.028241707183906,-1.0151449165767887
-1.0249373661838777,-1.0639870222494237,-0.6555593170608457,-1.0974976002357306,-0.8013698700929183,-0.9897351924728727,-1.0030128855819307
-1.006036284774596,-1.2134622400806037,-0.7908355794975963,-0.5669157335390484,-0.8855097209160812,-1.0407522425280735,-1.0263836119766927
-1.0097244355188517,-0.7609811920083649,-0.6616058328406667,-0.8476941265516296,-1.1143410736665762,-0.9864358382895267,-1.0326120248292396
-1.0297794391833013,-1.1797224202134147,-1.0640572201931628,-0.5923352339676882,-0.7340994555717422,-1.018541543021188,-1.0411970839467206
-1.076324019231487,0.04037493127148872,-0.701862549137517,-1.1317199245064369,-0.9943895802108398,-0.9955251404457423,-1.01794207556117
-1.021493812654805,-0.828762911925108,-0.6115089838917784,-0.914559371714004,-0.8864739510544455,-1.0573445700805393,-1.022999829172756
-1.0753390196643136,0.5934460667400656,-1.424859186567153,-0.8598241422611125,-0.8926718957927372,-1.0178135263476993,-1.0126091245640505
-1.0404645798525365,-1.3580517103329208,0.110318605877469,-0.8106207002533764,-0.9434112834604431,-1.0117197022541562,-1.0476799281697013
-1.0232958425255576,-1.3111055057173315,-0.8572938239710381,-0.7548379042249019,-0.8107389485241382,-0.9478995233668829,-1.022123619027674
-1.012623034670432,-0.6899408489173786,-0.6932454732340564,-1.2022416290018425,-0.7544079941864851,-0.9986855601639043,-1.0103829615237083
-1.0526483465692005,-0.14186003496829652,-0.8868993730805588,-1.0039850274039397,-0.8886902399612798,-1.0273640154105956,-1.0289952893983434
-1.0243369737281132,-0.6040355821175066,-0.8565071550860549,-0.8486798922909659,-1.044791131592111,-0.9954054815261616,-1.0199676752232656
-0.9991111995632074,-0.3796053412357511,-0.5829486843101981,-0.88839822836852,-1.0926755604176366,-1.0005819100811733,-1.0421641629217204
-1.04281513920911,-1.0571514540382685,0.3958906425070263,-0.881141834423379,-1.0700337553967787,-1.0562582590360767,-1.021053402272007
-0.9867343501301855,-1.337594717764516,-0.9731926339484978,-0.597722540934527,-0.8971654785347628,-0.9550244391800071,-1.0033909589033505
-0.9975940253210613,0.553817233426811,-1.2582748836614677,-1.2389730228340228,-0.7678826695258583,-0.9014393665498068,-1.0075540275516868
-1.0000537849492672,-0.681447606473414,-0.2363443315525785,-0.9342018380561755,-1.0152030789308792,-1.0169330338508002,-0.9965596947229166
-1.0444699926028287,-1.672827481926392,-0.10192129189957622,-0.611005036598422,-1.0055391671175513,-0.984430334077553,-1.0176200559885706
-1.0544783347170348,-1.0250250331538908,-0.6251340908397993,-0.7879752270328312,-0.9640510656523261,-1.0129700803043624,-1.053691779089129
-1.045083413464033,0.5249028427799602,-0.5991137920856968,-1.2500437385293472,-1.0176623502174018,-1.1016305070269694,-1.054227714402496
-1.0459152010308372,0.06854035497105482,-0.9134782219498923,-0.9440848261112469,-0.9891110776674307,-1.03463221114652,-1.0103508311450802
-1.0313147233683433,-0.7461038757510836,-0.910520242206133,-0.7991680254354072,-1.0617012355475444,-0.9626679621139681,-1.018030128934239
-1.0769206767571193,-0.10028492791274829,-0.7292952003486782,-0.9346923510573718,-0.9716799423308399,-1.0857185848862214,-1.0269154281104933
-0.9651796143415788,-0.6359592473264242,-0.7840636449650618,-0.9014398698228938,-0.8854391415995061,-1.0328619109043746,-1.015549386000051
-1.0275395043393665,-1.4123789002326956,-0.08402083491095269,-0.7583503625561437,-1.0562626009282141,-1.095592012715135,-1.0242162242375878
-1.0046943897182834,0.2899990896757545,-0.8759218468263484,-1.1273286409847714,-0.7391122084600434,-1.0516565009417576,-1.0286987010866933
-1.0100816787671403,0.8837785514671077,-0.8860676755227386,-1.2840248543518198,-1.0679032921709548,-1.0288157812333134,-1.013724448639933
-1.0289056435167105,0.1637857604313614,-0.7506747868645293,-0.8655040399016279,-1.134324983558853,-1.0973410703458353,-1.0201835279350215
-0.9901803157153862,0.48257701810148224,-0.9052960387140422,-1.1402097173813428,-0.9699385421636031,-1.0368671141819004,-1.0082304968539015
-0.9872060590965502,-0.6705485863163907,-1.105837461652706,-0.8395788498527597,-0.9245938169235126,-0.9253971683864597,-1.0085812749232066
-1.027740813394744,0.2259961500842843,-1.0708240109989808,-0.9194046769648875,-1.056187056282879,-1.1236833326448756,-0.9892591038654024
-1.0199235999817313,-1.1467010796057013,-0.7030566522069537,-0.6933857455967816,-0.9289585632808518,-0.999403053782187,-1.0157995526077852
-1.0292825127145881,-1.1566971804122574,-0.7158345430248985,-0.7288469735677754,-0.89709097408996,-1.0266063095349809,-0.9854019175769136
-0.9395622956617644,-1.4106796750258346,-0.30014990776088857,-0.7190648903378721,-1.187836174425583,-1.0076833834468757,-1.038966027372326
-1.0104192348328773,1.204501716834229,-1.037160673176772,-1.3071703509292518,-1.0003936471678225,-1.0807611805019548,-0.980863848390773
-1.0535867041451978,-0.39571075864889166,-0.2944572884617036,-0.9915998958610361,-1.0289820880985383,-1.043839081156191,-1.0145641971807908
-1.0743006344933816,-0.02491813594532294,-0.8242320993167331,-0.8031303804715704,-0.9784739525032317,-1.103852104322967,-1.0278300695470721
-1.028507883458695,-0.49512616209500315,-0.4017454217542402,-1.1063020880847731,-0.8065762632544573,-1.0262432019895045,-1.0063739716040656
-1.0642972028350015,-0.5169652567694795,-0.7188608620571351,-0.8071479598433697,-1.0436497130627242,-0.9917281811947348,-1.0425925861637935
-1.0211881646024832,-0.32529976454848636,-1.158182142406412,-1.0098673176524342,-0.961549419495746,-0.9259992064514866,-1.031318723526658
-1.0692958666905805,0.08754661871789637,-0.035932505845683305,-1.1494928891266734,-1.158306368935391,-1.011654174323897,-1.0258586882347616
-1.0165621973733074,-0.2474658326952709,-0.8616436085970722,-0.8717585115939351,-1.0576390706803704,-1.0370565850616227,-1.0383441130723656
-1.051422229648803,-0.3636846432283444,-1.0919190331170088,-0.882959355300827,-0.8389717527986564,-0.9486041127543092,-1.0045496617001264
-0.9911858662163736,-1.0922752484268088,-0.8441350801391149,-0.7727098925125532,-0.7338101003404957,-1.075314323816935,-0.9982634001764862
-1.025798296086235,-1.0346297146307286,-0.7818337608100694,-0.9674202964968608,-0.7272785582255035,-1.003759511493894,-1.012314664993509
-1.0926492298696315,0.9019684782922217,-1.0451592943789416,-1.100770517712549,-1.0998964978532373,-0.9493191804326597,-1.0338521257339968
-1.0480919682572611,-0.23636545397960973,-0.3336636598741426,-1.1574231430795192,-1.0315446347643202,-0.9815530506792941,-1.0261626807381379
-1.0782894982171845,-0.543874454335071,-0.6103798322634444,-0.7979590848703468,-0.9456588117706544,-1.1042706984610118,-1.0131352893632881
-1.0932459651826572,0.8670193935914599,-0.9662964783854884,-1.0854189299119454,-1.090376632416953,-1.005670864367273,-1.0339387794546973
-0.9646502872667118,-1.1540750790697176,-0.5308335288154524,-0.8119965792034662,-0.9091465693766912,-1.0363903465869022,-1.0438625905690748
-1.09351790040641,0.346027705075141,-0.8787152557339158,-1.0318296581717985,-1.0257382265713122,-0.9738158987394661,-1.0462801130058235
-0.980942996674395,1.1562095177117284,-1.298592059763982,-0.9212958156186921,-1.156640356628918,-1.078466519983379,-1.0262788086255346
-0.9943957210733847,0.30741755393518133,-0.8844978395479032,-1.2778532299982897,-0.9191457246812282,-1.004821284797042,-0.9992520505904409
-0.9516333566839317,-0.5408979673887402,-0.9059717423825632,-0.8236696995173096,-0.9976321518282181,-1.0805731653104622,-1.0332877380930134
-0.9927306607759265,-1.378879752662315,-0.9758540021153046,-0.6323812511374031,-0.8389603438708279,-1.0374959792715126,-0.9941747831468124
-0.9483455928652703,-1.4907276718095572,-0.9733238424801146,-0.651373451952775,-0.8194408524911061,-1.007834656548207,-0.9411261365433109
-1.0092416532858308,-1.4533014269470335,-0.7414082586538873,-0.5787979181320079,-0.9155532257717502,-0.9774023832512091,-0.9875121844148014
-0.9985304446990638,-0.36296915398986396,-1.1005897426074855,-0.7849392021028698,-1.060821513506096,-1.0136899294387811,-1.0059078588954764
-1.0490193713953377,0.47041941087632255,-0.9161594577748182,-1.0395564710225744,-0.9181441173388946,-1.0284942271827278,-0.9951778668571607
-1.0586527144615718,0.3893047120543368,-0.8516873121849406,-0.9137423795236898,-1.161693400825849,-1.0568691125982057,-1.0546595535482155
-0.9806563766576334,-0.16518648442951128,-0.6117124671426835,-1.017259860524784,-0.9944127443526332,-1.0524984746909944,-1.024055408673494
-1.0458578485177228,-0.9135826548284467,-0.7199668435732771,-0.7234010455999091,-0.9847558875205776,-0.9945374465388943,-1.0040160102458533
-1.0455168885475046,-0.35552414483028916,-0.9502585316189203,-0.8406597761560618,-1.0557510203180736,-0.9598431048769297,-1.030613347418872
-1.057611820146302,0.7584993694739033,-0.7543136510703414,-1.2484754225327566,-1.1304616694171656,-0.9940966989484381,-1.0109220251466637
-0.9737894087996875,0.561747619766199,-1.0057384170473407,-1.1547993598558843,-0.9596411956375428,-0.9855571012993107,-1.0425585608915582
-1.0604117110292564,-1.1998844489027012,-1.0289410930294396,-0.7412762369326064,-0.8273151387777342,-0.940499427642094,-0.9989539505736084
-1.021710646351324,-1.2412368135851761,-0.7419934367912432,-0.9366828523747328,-0.8849509929984051,-0.8750714177061506,-1.0171037697996206
-1.0602557925421063,0.6403357153205533,-0.8094995514139254,-1.0020074239195975,-1.0889400376044926,-1.0496342368996974,-1.0207139444903226
-1.0133082484884672,-0.4332185164098367,-0.6253632002818691,-0.8764564908359871,-1.219273779497327,-0.9795734827487037,-0.991380512447105
-1.036889549754906,-0.6740459816603961,-0.4525158192690337,-0.9989308651765636,-0.9750506239857523,-1.0043521179988828,-1.0014494951986996
-1.041138451084928,-0.4454639735104896,-0.8588041562977419,-0.8888383208201183,-0.8997230656463509,-1.0473773131408082,-1.0312423063413814
-1.044120143174986,2.143220382391598,-1.327139647733986,-1.4054553743366167,-1.0336591287258532,-1.06706594381941,-1.0477905801466143
-1.008635420473387,-0.676590924449564,-1.1667079585634745,-0.6249068278140075,-0.9799522914773552,-0.910370002950627,-1.0146489988649765
-1.0252578010661477,1.0892699600044822,-1.003054394071845,-1.1664313655015697,-1.1262317637291124,-1.0174426326400958,-1.0320176125100642
-0.9794414131830347,-1.3376816827747544,-1.1216374291511015,-0.7316222818575348,-0.6319642064458295,-1.0392801573737664,-0.9869615989858468
-0.9953788122252197,-1.4143583266862063,-1.033116457744442,-0.5729229115479928,-0.9074729722704943,-0.9452889158796589,-1.021477540091377
-1.0029436147669228,-1.287336403832789,-1.176203681892339,-0.6839899176560007,-0.6952477244292422,-0.9432032959709895,-0.9852749239207513
-1.0018003641226725,-1.0919711770257232,-0.7582469194928452,-0.6934907690413701,-1.02433876126981,-0.9585227423584282,-1.0428001789284187
-1.036489196779245,-0.5805767774050162,-0.7256907818633751,-0.7956597888993726,-1.0114293146321884,-0.991926335732903,-1.0339622348631161
-0.9457437235108085,-0.5917182633943565,-0.7528128584696069,-0.9158261561910273,-0.9880497974089965,-1.038380998795534,-1.0329805100212635
-1.001055875546701,-0.019101148263757528,-0.9766681953483264,-1.0470833894523883,-0.9455487027338353,-0.9822366600945671,-1.0229498590890054
-1.0178908355253098,0.2903260968312339,-0.35662443756623097,-1.008783543713243,-1.1899430345888797,-1.0802765420204508,-1.0254370914267463
-1.026163977795937,0.053770584865191595,-0.8801714569219962,-0.9451296764650357,-0.9682051667967381,-0.9914644147018845,-0.9888283016558338
-1.0190620987093626,-1.3463145852357195,-0.598178511916357,-0.8404822772151035,-0.8194201385055738,-1.038784403449825,-1.0328412691551168
-1.0635011013939037,1.2939145528792748,-1.1841009288455673,-1.2164223588170775,-0.876656728563876,-1.0523496778830297,-0.9885333605362508
-1.004186236889107,-0.35395731331023916,-0.863057733707179,-0.8670018947597516,-1.0510755158147937,-0.9915140578509021,-1.0207876892105965
-1.025137674965039,-1.2188143064797727,-0.6062251640493812,-0.8376014985398597,-0.8478302420835626,-1.0362656102807792,-1.0131647167643878
-1.0255279763451288,-0.1144087117306028,-0.6026731307425677,-0.9492744089220856,-1.0200717040465819,-1.051336984856283,-0.9943995575824263
-1.0408657528916665,-0.8387565138055566,-0.6623517870197854,-0.8760731062946765,-0.9369116925732901,-1.097121867213325,-1.0114889743040316
-0.9381587133661496,-0.622699199443822,-0.8744051168164385,-0.7389494614461083,-1.0581769980972606,-0.9961738851595551,-1.0390993642736333
-1.0112977492448374,-1.1266174325845322,-0.40616846377649796,-1.1910273227384784,-0.8994048554369392,-0.9485766265378125,-1.0457380021107534
-0.938710290462956,0.8455411402448982,-1.4739242378378492,-1.2375301589571033,-0.8621141663922516,-0.9917644129790665,-1.0038390003108144
-1.010498297605822,0.5667028843067443,-1.0638129380951158,-1.0313589586236915,-1.0557122075336776,-1.0514229892446973,-0.998229313849748
-1.0929015979046537,-1.4654758518712439,-0.8398177303019692,-0.5949871387185723,-0.9017794515152849,-0.9714399627993289,-1.0047819539865286
-1.038191258623514,-0.20241757801808413,-0.871732044374632,-0.8877614056974542,-1.0972224621013817,-1.0867183093819939,-1.0211314399130733
-1.008907409004165,-0.16662711700211724,-0.9432522057078119,-0.719161814419341,-1.0136452967694818,-1.0340570060780336,-1.030281461484611
-1.0717330987086184,-0.6498798639948004,-0.3373062401025734,-0.9250775783016123,-0.9807260020669427,-1.1095122581196053,-1.0205425241995825
-1.053371413913021,0.8835612129554165,-1.1615092464043602,-0.9903416607690873,-1.0173642953718043,-1.016826507190971,-1.0099360001253774
-1.024807011410961,0.783678225899417,-0.994144911170846,-0.9579942756656528,-1.1102589562834257,-1.0200589476325364,-0.987132421046877
-0.9533488105805762,-1.6237777107358353,-0.5967667622283566,-0.6527753033793435,-0.9268167202231693,-1.0851535376182089,-1.0156801957039712
-1.06458857741756,-1.0375627024644825,-0.8898981793793521,-0.9056862337901708,-0.8085236087681421,-0.8814338238588499,-1.0292300384366158
-1.0285533395742774,0.9946181494906396,-1.1821639854547787,-1.0316151350764151,-1.2205725727829322,-0.9503866161731328,-0.9939521962316142
-1.0045958373344197,-0.37836736019925976,-0.7053078462934068,-0.8841043162328523,-1.0952496830393068,-1.0325451020906808,-1.0323521223470289
-1.0702452819579744,0.5325338729660691,-1.0201097429942283,-0.978584017353784,-0.9503664831053038,-0.9360821163276551,-0.9748606153492917
-1.0355712993657777,0.3706849335676623,-0.8602763560092532,-1.0439986465752362,-1.101246385679327,-1.09173081137171,-1.0489960327891532
-1.080056451745467,-0.12223592211223139,-0.7406828193015949,-0.9860916579231055,-0.976349362143369,-1.0988837647628376,-1.0349487622944629
-0.9955696748246213,0.3982348505447083,-1.1266770029415882,-1.0191369785773143,-1.0145928194069953,-1.1147006554014012,-1.011490464868965
-0.9884680031773583,-0.816255503778163,-0.48182694301268525,-0.9376787139495086,-0.9903598452829094,-0.9433291211539725,-1.0068260579354036
-0.997733952185212,-0.4339214270880257,-0.7475192880649083,-0.968592836380155,-0.8850337835108073,-1.0381776666444744,-1.0135280376753133
-1.0589568813047268,-0.11650413912935581,-0.6332609077139898,-0.868928220657415,-1.0697607648228373,-1.0504808688776315,-1.0147702062658948
-0.985724369874594,-1.2229351005231959,-0.9445905401071693,-0.7624875981644544,-0.6842571537003488,-1.0102943906262214,-0.9248437466689166
-0.9433565860144684,-0.8623744834610948,-0.8600110487233081,-0.7586625629109085,-0.9586557368406828,-1.0387886669073094,-0.9967893070540695
-0.9760991444906807,1.116347741890388,-0.910292364659527,-1.1854328002691563,-1.0114575558523906,-1.1312117535727617,-1.02571555767634
-1.008092617198733,-0.8526526677259152,-0.7600846524719127,-1.0289603145340416,-0.8550889629863937,-1.0031358294879102,-1.0173556051701693
-0.990905937673542,-1.1432115357660275,-0.7000322164241969,-0.7266022696465105,-1.15041995360396,-0.996807891907726,-0.9994231895418683
-1.0562215092775091,-0.34636429839403626,-0.8341985125382165,-1.0232226416512682,-0.9481404413207827,-1.0521282424605523,-1.0171059863058063
-0.9449243977772585,-0.7817138687970333,-1.154379482499905,-0.8956005297747511,-0.7265062183049017,-0.9758168547137627,-0.98789328017199
-0.9960050931252322,0.7229525284025973,-0.5748485843827982,-1.2339288704327802,-1.2209707830458496,-1.0235292409529866,-1.013708192172664
-0.9928235707144292,-0.6795640289909591,-1.2372776601645505,-0.6334635141801352,-0.8826892045854011,-0.9926694551796188,-1.028746966931396
-1.0069251325587982,-0.6468103812814424,-0.8578015576729591,-0.9068338986029045,-1.0153647935359555,-0.9572462670748827,-1.0237263455045424
-1.0020370064624573,0.8708433448677737,-0.7270304506544312,-1.0635764000223829,-1.2271600676369938,-1.0615344563348392,-0.9954034445683851
-0.9917821410656791,-0.5724398327150739,-1.2362380525950143,-0.5957196048652107,-0.8722577550892482,-1.010709588539039,-1.0156703718546525
-0.9223332014459467,1.2230183213163968,-1.0178838940741974,-1.2886124041718854,-1.0287560062911376,-1.1599498676984303,-1.0015790557226543
-1.0232638220657582,-0.4347831322122403,-0.8768768676392185,-0.8932785274561669,-0.9046443617181604,-0.9970569748734137,-1.013149583025074
-1.0107319223321871,0.26215912844023603,-1.040615852519824,-0.9941595916810037,-1.0522561425758616,-1.0917527221935794,-1.0178349993870768
-1.052824780129949,-0.9338681347517024,-0.7934293299414482,-1.0546727091144665,-0.7941313591730441,-0.9673595258014516,-0.9975623183877853
-0.995774007508451,-0.49706153911391654,-0.7341710808972606,-1.1006416167561495,-0.9339682563324532,-0.9755607009013008,-0.9916571403811412
-1.0703706584058321,-0.741469015198621,-0.15572236088688884,-0.9453013903243174,-1.069753251732411,-0.9712264809944042,-1.0348124610988392
-1.0348735742678608,-0.12449252810541067,-0.607972412510382,-1.063044100996202,-1.167730055755149,-0.9916982763119421,-0.9979544535809718
-0.9782376642089927,-0.6312903930745828,-1.0635293265455765,-0.5905677977249686,-0.9858119414133895,-1.0162919990693247,-1.035213253010989
-1.020720216060749,-0.6871906535635007,-0.4064122197302931,-0.8129211497235518,-1.0238230471877332,-1.028005852819775,-1.0637175205234453
-0.9964020683019537,-0.692713260874845,-0.8932164071032803,-0.827702638383182,-1.0399291959497903,-1.04626992294639,-0.9864924015921512
-0.9647224729139394,-1.1007894880351548,-0.3756584156724577,-0.762872113749791,-1.1257924961482009,-0.9875961373248303,-1.0045476805915472
-0.9703387419589543,-0.8658845639891624,-0.7553320196479646,-0.7644417539085079,-0.9519196516814145,-1.0319079211568445,-1.0165661960736094
-1.0013179189596644,-0.3907931206581276,0.10221198900129824,-1.104292038861817,-1.158908969441311,-1.0297664980340762,-1.030508279962082
-1.0131706224546209,-0.8589575320423637,-1.2677564012715958,-0.9522428508585863,-0.7471366832754431,-0.9141663253740202,-1.0119410843717607
-1.0455002753751368,-0.3521819632740181,-0.9794117566685295,-0.7741904804759799,-0.896049658572981,-1.0805493693271548,-1.0163903046401979
-1.0412535494177042,-1.143956713788929,-1.1020657876472257,-0.7620278098500252,-0.7785111788987673,-1.021904597611378,-0.9916947575273847
-1.0617432623444583,-0.21985240524706262,-0.9717033541686887,-0.9534313293548825,-0.9306258538470435,-0.8856907570553701,-0.9721797646101648
-1.0258236745712053,-0.6436566308204807,-0.7052752100118267,-0.9245529631056463,-0.9404457238303212,-1.0351398670121388,-1.0271594607177106
-0.9984307883521967,-0.20993743361136918,-0.5071081758115438,-1.1117074167788261,-0.9364330161789445,-0.9960233774229451,-1.0069185447741793
-1.0119177595152538,0.7432199066950469,-1.0100060196638232,-1.1038633794718222,-1.0840846951955507,-0.9545248155581381,-1.0401135098731211
-0.9563726511902355,0.4951195672722277,-1.146835396105983,-1.064848383090981,-0.9225637130465818,-1.0657384415797089,-1.0264749855504187
-1.0668254432257027,-1.5897538213071412,-0.7989487539789026,-0.23861759737968657,-0.8648732801803865,-1.020132915417531,-1.0228641020876832
-1.0003805004686586,-0.6289036319358536,0.3186353548904617,-0.9627297219667993,-1.2725521373493296,-1.0844122418700457,-1.0235794494632384
-1.055105478160573,-1.3949023484853158,-1.125888073205044,-0.44466231516918886,-0.7469023656346345,-0.9862498838030682,-0.9976639658472324
-0.9794105262352482,-1.0813242628370832,-0.6059124744905533,-0.6491442181488045,-0.9915333772173964,-1.0871646856303132,-1.0208769636303512
-1.020299612075489,-0.7573333898340616,-1.2145596276223172,-0.7115702745005463,-0.8426811007104897,-0.9322392288992153,-1.0070051313800854
-1.0229027553823953,0.8136939790191764,-1.020056546759199,-1.0529311480597763,-1.1690661496662074,-0.9466366512018113,-1.0098500096010445
-1.0425878864449383,-0.13135916216662913,-1.1767449052569408,-0.8656649451150553,-0.8629663571661379,-0.973762196050496,-1.0105078176655538
-1.0184696799334123,-0.5733112659212376,-0.6515710806298605,-0.8471655472538042,-1.0604544612043605,-1.0478664205925765,-1.0258317862654676
-1.0381133796879571,-1.0807884424987146,-0.8830261949799572,-0.36237348062059754,-1.093402250800049,-0.9194002981549253,-1.0477299519468848
-1.0388688717603167,-1.2595326576567993,-0.9152378959894477,-0.2498208688853254,-1.0060552707809556,-0.9858277937365516,-1.0220371196583888
-1.0320044402821857,-0.6447702644217836,-0.6084926811079003,-1.0371798084326178,-0.9975754995282894,-0.9881140255737438,-1.0186029568637824
-0.970805578471616,-1.2820241232134606,-0.7931663144257329,-0.7315707263499253,-1.0063608824676695,-1.033155164004376,-1.0012739646242794
-1.0803958734763954,0.8706170642532005,-0.8009253551400017,-1.1293601615198066,-1.029128822041666,-1.14692860684968,-1.015096449186566
-0.9899212845895587,-0.4165108492615515,-0.960574479415909,-0.7644413952799545,-1.1662207154934578,-0.9671116436323031,-1.0086583229716446
-1.0163125751890314,-0.36420847658306227,-0.8774566507030669,-0.96505725342099,-0.9823870105605131,-0.9834023710455155,-1.0165934098608589
-1.0311162423925933,-0.8266871199624508,-0.7317776356502397,-0.8432157757218663,-0.9863944718845776,-0.9098495106060892,-1.0250432821012263
-1.0071211923397942,0.6560913310335599,-0.8556883950507326,-1.248994473009346,-0.9822221927037059,-1.0362693169186428,-1.0045308861393507
-1.0362133039605217,-0.3549663657172887,-0.6433175465264407,-0.867943661121202,-0.9373258696839845,-1.0413775423422054,-1.0287467922972913
-1.0179407470118804,-1.1546597070338884,-0.9342622586767795,-0.5501170991630088,-0.7997985958968459,-1.0342311803395088,-1.0231720259358337
-0.9765562058996818,-0.531912144134558,-0.9463095677013291,-0.915571989486013,-0.9241134773243393,-1.0270508500207884,-1.0060024657636537
-1.0115261672077418,-0.19162641598491514,-0.455104133535621,-1.0153775855130067,-1.1013019893126479,-1.059602815732357,-1.008947215173049
-1.001536752698839,-1.00441032749774,-0.8089958309620378,-0.8337116100496494,-0.8516834328386429,-0.9425547170942217,-1.022904498393941
-0.9995042844084521,-0.709551715884504,-0.26356485436840127,-1.028585376142282,-1.0670975299686138,-1.0625207220898727,-1.000691121322293
-1.0052250743447508,-1.0405959156908424,-0.6680314022725033,-0.9688994205716998,-0.8861144413003342,-0.9166476934106088,-1.0217305214567631
-1.0881823072888552,-0.9994101192392353,-0.6663695221890898,-0.7550280047279366,-0.965976401298314,-1.0120634229390801,-1.0474062152625174
-1.0088940228055394,-1.0074686913965913,-1.0024864658372408,-0.8369216453653558,-0.775843735358992,-0.9787237402701476,-1.0276711741026443
-1.0035038606726976,-1.1646237018170496,-0.9575456405977636,-0.8478256723860944,-0.7499883124202147,-0.9469457209838927,-1.0046026923716007
-1.031095178565701,-0.5833700772009036,-0.644784794516375,-0.9867394204074829,-1.014057606941507,-1.0399504579798249,-1.0225934849437324
-1.1062644229294094,0.8340941914324698,-1.1008783231141939,-0.7980610822311748,-0.986737675859682,-1.065805540825434,-1.012051115214086
-1.0593615480626395,0.5784502545013097,-0.5487965412546343,-1.181710796429679,-1.0146788124162653,-1.048005024173303,-1.0372273807395105
-0.9897056090855826,-2.0201066951016875,0.5027336270007925,-0.8767082630696179,-1.0652881813599686,-0.9744205003936629,-1.0445025898260192
-1.0425786296070678,-0.502858595406838,-0.23641552099748475,-1.152000020626398,-1.0459164245606782,-0.9760451131599103,-1.0346024624900891
-1.074272130647941,-0.6377419976731249,-0.49142147605183883,-0.9253508849701392,-1.0516544813831588,-0.9884881295163058,-1.0064872275000216
-0.9689051039120584,-0.5548485585547652,-0.9615228810689695,-0.8912419702485512,-0.8656549724531778,-1.0091409361915213,-1.0137139099326118
-1.0501888712992764,2.273160698443499,-1.284404601006966,-1.4186640176173606,-1.1276791762096736,-1.010996785594071,-1.0727533162303267
-0.9883831427397989,-0.7829810860490741,0.23236036736315957,-1.0146135925117505,-1.0544846082263872,-1.0447162459294994,-1.0416146797041248
-1.061734218997052,-0.628056305812147,-0.7617706732488098,-0.8017649724157282,-0.8932763461029058,-1.0945834310044655,-1.0171518897465466
-0.9885375871710455,1.396589156797102,-1.293835487542931,-1.2502569217031994,-0.9896784836457583,-1.0119150445721512,-1.054908989057565
-1.016872887400922,-0.1892888396910853,-1.2830362784817557,-0.9444699017180281,-0.7497257121293202,-1.0215139544976273,-1.0268688058009268
